ENSG00000180008	ENST00000395472:ENST00000555846:ENST00000339298
ENSG00000179094	ENST00000582719
ENSG00000179094	ENST00000354903
ENSG00000179094	ENST00000584202
ENSG00000179094	ENST00000581703
ENSG00000179094	ENST00000317276
ENSG00000179094	ENST00000581082
ENSG00000179094	ENST00000581395
ENSG00000179094	ENST00000577253
ENSG00000179094	ENST00000583559
ENSG00000172014	ENST00000357336
ENSG00000185978	ENST00000369444
ENSG00000188266	ENST00000569878:ENST00000388988
ENSG00000188266	ENST00000566289:ENST00000360519
ENSG00000188266	ENST00000566332
ENSG00000188266	ENST00000563233:ENST00000408962
ENSG00000162636	ENST00000370035
ENSG00000162636	ENST00000405454
ENSG00000188263	ENST00000389983:ENST00000341280
ENSG00000185972	ENST00000335119
ENSG00000185973	ENST00000334398
ENSG00000185973	ENST00000369439
ENSG00000239819	ENST00000471857
ENSG00000104969	ENST00000589251
ENSG00000104969	ENST00000221566
ENSG00000104969	ENST00000587866
ENSG00000118181	ENST00000532567
ENSG00000118181	ENST00000527791
ENSG00000118181	ENST00000527673
ENSG00000185974	ENST00000335678
ENSG00000165060	ENST00000396364
ENSG00000165060	ENST00000484259
ENSG00000165060	ENST00000498653
ENSG00000165060	ENST00000396366
ENSG00000165060	ENST00000377270
ENSG00000146453	ENST00000610273
ENSG00000146453	ENST00000610041:ENST00000275275:ENST00000610048
ENSG00000146453	ENST00000392167
ENSG00000165066	ENST00000518699
ENSG00000165066	ENST00000524115
ENSG00000185627	ENST00000525665
ENSG00000185627	ENST00000382671
ENSG00000185627	ENST00000352303
ENSG00000185627	ENST00000529372
ENSG00000185627	ENST00000431206
ENSG00000185627	ENST00000526783
ENSG00000185627	ENST00000528906
ENSG00000185627	ENST00000532097
ENSG00000169918	ENST00000382902
ENSG00000169918	ENST00000560598
ENSG00000169918	ENST00000560536
ENSG00000169918	ENST00000307050
ENSG00000146457	ENST00000337387
ENSG00000146457	ENST00000358372
ENSG00000103042	ENST00000562397
ENSG00000103042	ENST00000570101:ENST00000219320
ENSG00000103042	ENST00000564391
ENSG00000103042	ENST00000570214
ENSG00000103042	ENST00000566598
ENSG00000103042	ENST00000563196
ENSG00000103042	ENST00000564100
ENSG00000103042	ENST00000564010
ENSG00000103042	ENST00000565785
ENSG00000169914	ENST00000375120
ENSG00000115806	ENST00000444801
ENSG00000115806	ENST00000452526
ENSG00000115806	ENST00000454751
ENSG00000115806	ENST00000455067
ENSG00000115806	ENST00000442798
ENSG00000115806	ENST00000234160
ENSG00000183484	ENST00000551869
ENSG00000183484	ENST00000392585
ENSG00000183484	ENST00000329797:ENST00000539291
ENSG00000183484	ENST00000549990
ENSG00000042062	ENST00000327979:ENST00000045083
ENSG00000042062	ENST00000535356
ENSG00000183486	ENST00000436410
ENSG00000183486	ENST00000543692
ENSG00000183486	ENST00000330714
ENSG00000183486	ENST00000435611
ENSG00000183486	ENST00000418103
ENSG00000183486	ENST00000416447
ENSG00000163545	ENST00000367157
ENSG00000205549	ENST00000380683
ENSG00000205549	ENST00000433347
ENSG00000205549	ENST00000380685
ENSG00000214013	ENST00000561871
ENSG00000214013	ENST00000318010
ENSG00000214013	ENST00000567784:ENST00000570013
ENSG00000214013	ENST00000567596
ENSG00000214013	ENST00000562170
ENSG00000214013	ENST00000562859
ENSG00000214013	ENST00000566690
ENSG00000214013	ENST00000566442
ENSG00000214013	ENST00000440615
ENSG00000221819	ENST00000408886
ENSG00000137880	ENST00000260447
ENSG00000137880	ENST00000561160
ENSG00000137880	ENST00000559932:ENST00000558467
ENSG00000137880	ENST00000559445
ENSG00000205542	ENST00000451311:ENST00000380636:ENST00000380635:ENST00000380633
ENSG00000047662	ENST00000265018
ENSG00000122497	ENST00000444640:ENST00000431121:ENST00000436356:ENST00000448574:ENST00000458135
ENSG00000122497	ENST00000310701
ENSG00000122497	ENST00000392972:ENST00000426874
ENSG00000122497	ENST00000369219
ENSG00000261567	ENST00000568080
ENSG00000109472	ENST00000511992
ENSG00000109472	ENST00000431967
ENSG00000109472	ENST00000402744
ENSG00000109472	ENST00000513982
ENSG00000109472	ENST00000480404
ENSG00000109471	ENST00000226730
ENSG00000169885	ENST00000307786
ENSG00000169885	ENST00000378604
ENSG00000109475	ENST00000394667:ENST00000502534:ENST00000394665:ENST00000506397:ENST00000394668
ENSG00000164576	ENST00000440364
ENSG00000164576	ENST00000426761
ENSG00000164576	ENST00000297109
ENSG00000162496	ENST00000376223
ENSG00000162496	ENST00000430996
ENSG00000258512	ENST00000556973
ENSG00000127578	ENST00000319070
ENSG00000151729	ENST00000281456
ENSG00000151729	ENST00000491736
ENSG00000225683	ENST00000419182
ENSG00000162493	ENST00000506205
ENSG00000162493	ENST00000509009
ENSG00000162493	ENST00000294489
ENSG00000162493	ENST00000475043
ENSG00000162493	ENST00000376061:ENST00000513143:ENST00000487038
ENSG00000162493	ENST00000488631
ENSG00000162493	ENST00000376057
ENSG00000162493	ENST00000510906
ENSG00000162490	ENST00000294485
ENSG00000118985	ENST00000513343
ENSG00000118985	ENST00000237853
ENSG00000118985	ENST00000508757
ENSG00000118985	ENST00000431061
ENSG00000063761	ENST00000556048
ENSG00000063761	ENST00000557501
ENSG00000063761	ENST00000341211
ENSG00000063761	ENST00000393639
ENSG00000063761	ENST00000238561
ENSG00000134602	ENST00000394334
ENSG00000134602	ENST00000481105
ENSG00000134602	ENST00000496850
ENSG00000134602	ENST00000354719
ENSG00000134602	ENST00000394335
ENSG00000162944	ENST00000295049
ENSG00000162944	ENST00000454447
ENSG00000162944	ENST00000429081
ENSG00000268960	ENST00000600091
ENSG00000162946	ENST00000366632
ENSG00000162946	ENST00000366636
ENSG00000162946	ENST00000602700:ENST00000602822:ENST00000602713
ENSG00000162946	ENST00000366637
ENSG00000162946	ENST00000539444
ENSG00000162946	ENST00000366633
ENSG00000162946	ENST00000317586
ENSG00000162946	ENST00000535944
ENSG00000162946	ENST00000602281
ENSG00000162946	ENST00000537876
ENSG00000162946	ENST00000535983
ENSG00000162946	ENST00000602873
ENSG00000162946	ENST00000422590
ENSG00000162946	ENST00000295051
ENSG00000162946	ENST00000439617
ENSG00000106701	ENST00000374707
ENSG00000106701	ENST00000374710
ENSG00000106701	ENST00000374716
ENSG00000106701	ENST00000481272
ENSG00000106701	ENST00000495708
ENSG00000106701	ENST00000484973
ENSG00000106701	ENST00000394926
ENSG00000106701	ENST00000539376
ENSG00000162949	ENST00000295055
ENSG00000162949	ENST00000450650
ENSG00000162949	ENST00000458085
ENSG00000162949	ENST00000485248
ENSG00000162949	ENST00000534090
ENSG00000118762	ENST00000237596
ENSG00000118762	ENST00000508588:ENST00000502363
ENSG00000008018	ENST00000262193
ENSG00000115738	ENST00000234091:ENST00000331129:ENST00000396290
ENSG00000228368	ENST00000420664
ENSG00000256235	ENST00000526627
ENSG00000179364	ENST00000547217
ENSG00000179364	ENST00000325438
ENSG00000179364	ENST00000551743
ENSG00000179364	ENST00000430725
ENSG00000179364	ENST00000447393
ENSG00000179364	ENST00000546915
ENSG00000179364	ENST00000551801
ENSG00000179364	ENST00000458164
ENSG00000164120	ENST00000504433
ENSG00000164120	ENST00000422112
ENSG00000164120	ENST00000508330
ENSG00000164120	ENST00000510835
ENSG00000164120	ENST00000514584
ENSG00000164120	ENST00000296522
ENSG00000164120	ENST00000506910
ENSG00000164120	ENST00000542498
ENSG00000164120	ENST00000510901:ENST00000541923
ENSG00000164120	ENST00000296521
ENSG00000090857	ENST00000288050:ENST00000568530
ENSG00000090857	ENST00000567046
ENSG00000090857	ENST00000565186
ENSG00000090857	ENST00000567896
ENSG00000090857	ENST00000542659
ENSG00000090857	ENST00000398122
ENSG00000090857	ENST00000569042
ENSG00000090857	ENST00000564563
ENSG00000090857	ENST00000563930
ENSG00000138796	ENST00000511742
ENSG00000138796	ENST00000309522
ENSG00000138796	ENST00000403312
ENSG00000138796	ENST00000505878:ENST00000454409
ENSG00000138796	ENST00000603302
ENSG00000138794	ENST00000352981
ENSG00000138794	ENST00000505486
ENSG00000138794	ENST00000265164
ENSG00000138794	ENST00000503684
ENSG00000138795	ENST00000438313
ENSG00000138795	ENST00000512172
ENSG00000138795	ENST00000379951
ENSG00000138795	ENST00000510624
ENSG00000138795	ENST00000506680
ENSG00000138795	ENST00000515500
ENSG00000138795	ENST00000265165
ENSG00000138795	ENST00000504950
ENSG00000138792	ENST00000265162
ENSG00000138792	ENST00000509344
ENSG00000135250	ENST00000465072
ENSG00000135250	ENST00000477925
ENSG00000135250	ENST00000482897
ENSG00000135250	ENST00000460391
ENSG00000135250	ENST00000357311:ENST00000489828
ENSG00000135250	ENST00000474770
ENSG00000135250	ENST00000465112
ENSG00000135250	ENST00000393651
ENSG00000114656	ENST00000265068
ENSG00000114656	ENST00000515659
ENSG00000114656	ENST00000511438
ENSG00000128274	ENST00000401850:ENST00000249005:ENST00000381278
ENSG00000138028	ENST00000404694
ENSG00000138028	ENST00000440612
ENSG00000138028	ENST00000402394:ENST00000405600:ENST00000312734
ENSG00000138028	ENST00000260595
ENSG00000138028	ENST00000402550
ENSG00000138028	ENST00000452318
ENSG00000138029	ENST00000537713
ENSG00000138029	ENST00000317799
ENSG00000138029	ENST00000545822
ENSG00000138029	ENST00000405867
ENSG00000138029	ENST00000448743
ENSG00000138029	ENST00000412805
ENSG00000138029	ENST00000425035
ENSG00000138798	ENST00000265171
ENSG00000138798	ENST00000503392
ENSG00000138798	ENST00000509793
ENSG00000031003	ENST00000425075
ENSG00000031003	ENST00000033079
ENSG00000031003	ENST00000420893
ENSG00000031003	ENST00000509596
ENSG00000031003	ENST00000502471
ENSG00000031003	ENST00000508403
ENSG00000031003	ENST00000514310
ENSG00000031003	ENST00000505961
ENSG00000018869	ENST00000587778
ENSG00000018869	ENST00000589895
ENSG00000018869	ENST00000301310:ENST00000586929
ENSG00000018869	ENST00000589143
ENSG00000018869	ENST00000593145
ENSG00000188848	ENST00000504360
ENSG00000188848	ENST00000502486
ENSG00000171729	ENST00000451326
ENSG00000171729	ENST00000434578
ENSG00000171729	ENST00000376014:ENST00000400796:ENST00000376008:ENST00000428417
ENSG00000128708	ENST00000457761
ENSG00000128708	ENST00000264108
ENSG00000128708	ENST00000412731
ENSG00000128708	ENST00000392584
ENSG00000244575	ENST00000498435
ENSG00000126768	ENST00000495490
ENSG00000126768	ENST00000490755
ENSG00000126768	ENST00000465150:ENST00000396779
ENSG00000126768	ENST00000376582
ENSG00000126768	ENST00000466995
ENSG00000005812	ENST00000417323
ENSG00000005812	ENST00000355619
ENSG00000166444	ENST00000526099
ENSG00000166444	ENST00000527510
ENSG00000166444	ENST00000530338
ENSG00000166444	ENST00000533681
ENSG00000166444	ENST00000525169
ENSG00000166444	ENST00000526241
ENSG00000166444	ENST00000531093
ENSG00000166444	ENST00000533580
ENSG00000166444	ENST00000534127:ENST00000313726:ENST00000357665
ENSG00000166444	ENST00000527930
ENSG00000166444	ENST00000534665
ENSG00000166444	ENST00000531060
ENSG00000166444	ENST00000526057
ENSG00000166444	ENST00000524757
ENSG00000166444	ENST00000533016
ENSG00000166444	ENST00000526828
ENSG00000166444	ENST00000528527
ENSG00000166444	ENST00000530593
ENSG00000166444	ENST00000531578
ENSG00000166444	ENST00000530580
ENSG00000166444	ENST00000534278
ENSG00000166444	ENST00000530959
ENSG00000166444	ENST00000527347
ENSG00000166444	ENST00000526062
ENSG00000166444	ENST00000528196
ENSG00000166444	ENST00000526126
ENSG00000166444	ENST00000530938:ENST00000533471
ENSG00000166444	ENST00000527392
ENSG00000166444	ENST00000532734
ENSG00000166444	ENST00000533081
ENSG00000166444	ENST00000530991
ENSG00000166444	ENST00000526155
ENSG00000166444	ENST00000527516
ENSG00000166444	ENST00000527473
ENSG00000166444	ENST00000527540
ENSG00000166444	ENST00000533225
ENSG00000166444	ENST00000526757:ENST00000530438
ENSG00000166444	ENST00000534248
ENSG00000166444	ENST00000528523
ENSG00000166444	ENST00000533020
ENSG00000182287	ENST00000380291
ENSG00000182287	ENST00000452376
ENSG00000182287	ENST00000450644
ENSG00000182287	ENST00000329235
ENSG00000182287	ENST00000421527
ENSG00000182287	ENST00000545766
ENSG00000188846	ENST00000435633
ENSG00000188846	ENST00000416518
ENSG00000188846	ENST00000338970:ENST00000396203
ENSG00000173638	ENST00000427839
ENSG00000173638	ENST00000528477
ENSG00000173638	ENST00000311124
ENSG00000173638	ENST00000443742
ENSG00000173638	ENST00000417954
ENSG00000173638	ENST00000485649
ENSG00000173638	ENST00000567670
ENSG00000173638	ENST00000380010
ENSG00000186998	ENST00000435427
ENSG00000186998	ENST00000334018
ENSG00000186998	ENST00000404820
ENSG00000186998	ENST00000429226
ENSG00000186998	ENST00000404755
ENSG00000186998	ENST00000433143
ENSG00000186998	ENST00000430127
ENSG00000157617	ENST00000449165
ENSG00000157617	ENST00000329623
ENSG00000157617	ENST00000380486
ENSG00000011052	ENST00000376392
ENSG00000011052	ENST00000393193
ENSG00000011052	ENST00000555572
ENSG00000136688	ENST00000376489
ENSG00000136688	ENST00000259205
ENSG00000136688	ENST00000447128
ENSG00000136689	ENST00000259206
ENSG00000136689	ENST00000409052:ENST00000361779
ENSG00000136689	ENST00000354115
ENSG00000136689	ENST00000409930
ENSG00000158748	ENST00000289753
ENSG00000242485	ENST00000482352
ENSG00000242485	ENST00000344843
ENSG00000242485	ENST00000492508
ENSG00000136682	ENST00000456188
ENSG00000136682	ENST00000358604
ENSG00000136682	ENST00000416503
ENSG00000136682	ENST00000259199
ENSG00000136682	ENST00000433343
ENSG00000186994	ENST00000330915
ENSG00000186994	ENST00000593649
ENSG00000186994	ENST00000595639
ENSG00000186448	ENST00000383744:ENST00000383745
ENSG00000186448	ENST00000412641
ENSG00000186448	ENST00000334075
ENSG00000186448	ENST00000344387:ENST00000396058
ENSG00000153823	ENST00000392054
ENSG00000153823	ENST00000534952
ENSG00000153823	ENST00000409462
ENSG00000153823	ENST00000392055
ENSG00000153823	ENST00000354069
ENSG00000196814	ENST00000545391
ENSG00000196814	ENST00000535766
ENSG00000196814	ENST00000402437
ENSG00000196814	ENST00000361171
ENSG00000196814	ENST00000436593
ENSG00000153820	ENST00000392056
ENSG00000153820	ENST00000344657
ENSG00000153827	ENST00000418123
ENSG00000153827	ENST00000389045
ENSG00000153827	ENST00000428959
ENSG00000153827	ENST00000435716
ENSG00000153827	ENST00000389044
ENSG00000153827	ENST00000343290
ENSG00000153827	ENST00000543084
ENSG00000153827	ENST00000409677
ENSG00000153827	ENST00000453485
ENSG00000153827	ENST00000283943
ENSG00000153827	ENST00000430954
ENSG00000158373	ENST00000289316:ENST00000377777
ENSG00000196812	ENST00000340487
ENSG00000154839	ENST00000488454
ENSG00000154839	ENST00000494518
ENSG00000154839	ENST00000417656
ENSG00000154839	ENST00000285116:ENST00000398452
ENSG00000137225	ENST00000398776
ENSG00000137225	ENST00000542245
ENSG00000137225	ENST00000526118
ENSG00000137225	ENST00000532171
ENSG00000055130	ENST00000409469:ENST00000602748:ENST00000325222
ENSG00000170348	ENST00000303575
ENSG00000170348	ENST00000555873
ENSG00000137221	ENST00000372454
ENSG00000137221	ENST00000454762
ENSG00000137221	ENST00000442878
ENSG00000137221	ENST00000372449:ENST00000372445:ENST00000438588
ENSG00000137221	ENST00000259751:ENST00000372452:ENST00000372444:ENST00000436109
ENSG00000164331	ENST00000504641
ENSG00000164331	ENST00000296785
ENSG00000164330	ENST00000517373
ENSG00000164330	ENST00000380654
ENSG00000164330	ENST00000313708
ENSG00000164332	ENST00000296786
ENSG00000164334	ENST00000515256
ENSG00000164334	ENST00000335286
ENSG00000164334	ENST00000504819
ENSG00000164334	ENST00000509264
ENSG00000164334	ENST00000379555
ENSG00000138246	ENST00000506813
ENSG00000138246	ENST00000260818
ENSG00000138246	ENST00000509279
ENSG00000197372	ENST00000359788
ENSG00000197372	ENST00000599535
ENSG00000197372	ENST00000597074
ENSG00000197372	ENST00000600313
ENSG00000197372	ENST00000599168
ENSG00000197372	ENST00000596211
ENSG00000197372	ENST00000601010
ENSG00000197372	ENST00000601935
ENSG00000184979	ENST00000215794
ENSG00000206384	ENST00000453409
ENSG00000206384	ENST00000511332
ENSG00000206384	ENST00000358511
ENSG00000206384	ENST00000506143
ENSG00000144161	ENST00000409573:ENST00000272570
ENSG00000100412	ENST00000396512
ENSG00000100412	ENST00000216254
ENSG00000100413	ENST00000337566
ENSG00000100413	ENST00000432789
ENSG00000100413	ENST00000355209:ENST00000407461:ENST00000396504
ENSG00000100413	ENST00000431534
ENSG00000100413	ENST00000442616
ENSG00000100410	ENST00000216252
ENSG00000015413	ENST00000393092:ENST00000261615:ENST00000421184
ENSG00000015413	ENST00000570029
ENSG00000015413	ENST00000568281
ENSG00000171723	ENST00000459628
ENSG00000171723	ENST00000555456
ENSG00000171723	ENST00000305960
ENSG00000171723	ENST00000543237
ENSG00000171723	ENST00000556240
ENSG00000171723	ENST00000555668:ENST00000557654
ENSG00000171723	ENST00000553936
ENSG00000171723	ENST00000556633
ENSG00000171723	ENST00000315266
ENSG00000171723	ENST00000478722
ENSG00000171723	ENST00000555503
ENSG00000268341	ENST00000598357
ENSG00000171724	ENST00000302536
ENSG00000268343	ENST00000595502
ENSG00000182319	ENST00000520004:ENST00000330777
ENSG00000268344	ENST00000596729
ENSG00000100664	ENST00000560338
ENSG00000100664	ENST00000561325:ENST00000559532
ENSG00000100664	ENST00000560763
ENSG00000100664	ENST00000558265
ENSG00000100664	ENST00000559130
ENSG00000100664	ENST00000558316
ENSG00000100664	ENST00000216554:ENST00000392715:ENST00000558506
ENSG00000126733	ENST00000506327
ENSG00000126733	ENST00000373125
ENSG00000126733	ENST00000373131
ENSG00000126733	ENST00000508860
ENSG00000126733	ENST00000510272
ENSG00000126733	ENST00000484479
ENSG00000126733	ENST00000461604
ENSG00000186190	ENST00000375494
ENSG00000186193	ENST00000409687
ENSG00000186660	ENST00000316059
ENSG00000127603	ENST00000289893
ENSG00000127603	ENST00000567887
ENSG00000127603	ENST00000496804
ENSG00000127603	ENST00000536367
ENSG00000127603	ENST00000524432
ENSG00000127603	ENST00000317713
ENSG00000127603	ENST00000422234
ENSG00000127603	ENST00000372915
ENSG00000127603	ENST00000482035
ENSG00000127603	ENST00000539005
ENSG00000127603	ENST00000564288
ENSG00000127603	ENST00000372925
ENSG00000127603	ENST00000442046
ENSG00000127603	ENST00000361689:ENST00000545844
ENSG00000127603	ENST00000530262
ENSG00000127603	ENST00000446276
ENSG00000127603	ENST00000494012
ENSG00000127603	ENST00000484793:ENST00000602421
ENSG00000127603	ENST00000360115
ENSG00000186666	ENST00000333924
ENSG00000186665	ENST00000449250
ENSG00000186665	ENST00000536693:ENST00000334461
ENSG00000185689	ENST00000430835
ENSG00000185689	ENST00000333388
ENSG00000185689	ENST00000427996
ENSG00000185689	ENST00000451679
ENSG00000185689	ENST00000436110
ENSG00000185689	ENST00000380175
ENSG00000204237	ENST00000571503:ENST00000571757:ENST00000571092
ENSG00000204237	ENST00000575992
ENSG00000204237	ENST00000374741
ENSG00000186198	ENST00000334287
ENSG00000262180	ENST00000574641
ENSG00000067900	ENST00000399799
ENSG00000067900	ENST00000578051
ENSG00000236398	ENST00000446620
ENSG00000204231	ENST00000413614
ENSG00000204231	ENST00000544186
ENSG00000204231	ENST00000374685
ENSG00000204231	ENST00000374680
ENSG00000204231	ENST00000483281
ENSG00000254402	ENST00000529415
ENSG00000254402	ENST00000533758
ENSG00000203867	ENST00000369519
ENSG00000174502	ENST00000340781:ENST00000367134
ENSG00000174502	ENST00000367135
ENSG00000174501	ENST00000420871
ENSG00000174501	ENST00000528268
